feature,importance,fold
ACTIVE_DAYS_CREDIT_ENDDATE_MIN,515,9
ACTIVE_DAYS_CREDIT_ENDDATE_MAX,353,9
ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,274,9
ACTIVE_DAYS_CREDIT_UPDATE_MEAN,387,9
ACTIVE_CREDIT_DAY_OVERDUE_MAX,12,9
ACTIVE_CREDIT_DAY_OVERDUE_MEAN,3,9
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,265,9
ACTIVE_AMT_CREDIT_SUM_MAX,274,9
ACTIVE_AMT_CREDIT_SUM_MEAN,249,9
ACTIVE_AMT_CREDIT_SUM_SUM,328,9
ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,176,9
ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,304,9
ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,232,9
ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,47,9
ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,220,9
ACTIVE_AMT_CREDIT_SUM_LIMIT_SUM,81,9
ACTIVE_AMT_ANNUITY_MAX,85,9
ACTIVE_AMT_ANNUITY_MEAN,122,9
ACTIVE_CNT_CREDIT_PROLONG_SUM,0,9
ACTIVE_MONTHS_BALANCE_MIN_MIN,62,9
ACTIVE_MONTHS_BALANCE_MAX_MAX,21,9
ACTIVE_MONTHS_BALANCE_SIZE_MEAN,140,9
ACTIVE_MONTHS_BALANCE_SIZE_SUM,97,9
CLOSED_DAYS_CREDIT_MIN,201,9
CLOSED_DAYS_CREDIT_MAX,430,9
CLOSED_DAYS_CREDIT_MEAN,127,9
CLOSED_DAYS_CREDIT_VAR,333,9
CLOSED_DAYS_CREDIT_ENDDATE_MIN,120,9
CLOSED_DAYS_CREDIT_ENDDATE_MAX,443,9
CLOSED_DAYS_CREDIT_ENDDATE_MEAN,209,9
CLOSED_DAYS_CREDIT_UPDATE_MEAN,271,9
CLOSED_CREDIT_DAY_OVERDUE_MAX,0,9
CLOSED_CREDIT_DAY_OVERDUE_MEAN,0,9
CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,195,9
CLOSED_AMT_CREDIT_SUM_MAX,225,9
CLOSED_AMT_CREDIT_SUM_MEAN,393,9
CLOSED_AMT_CREDIT_SUM_SUM,257,9
CLOSED_AMT_CREDIT_SUM_DEBT_MAX,44,9
CLOSED_AMT_CREDIT_SUM_DEBT_MEAN,15,9
CLOSED_AMT_CREDIT_SUM_DEBT_SUM,9,9
CLOSED_AMT_CREDIT_SUM_OVERDUE_MEAN,0,9
CLOSED_AMT_CREDIT_SUM_LIMIT_MEAN,11,9
CLOSED_AMT_CREDIT_SUM_LIMIT_SUM,1,9
CLOSED_AMT_ANNUITY_MAX,95,9
CLOSED_AMT_ANNUITY_MEAN,46,9
CLOSED_CNT_CREDIT_PROLONG_SUM,0,9
CLOSED_MONTHS_BALANCE_MIN_MIN,42,9
CLOSED_MONTHS_BALANCE_MAX_MAX,16,9
CLOSED_MONTHS_BALANCE_SIZE_MEAN,134,9
CLOSED_MONTHS_BALANCE_SIZE_SUM,109,9
PREV_AMT_ANNUITY_MIN,212,9
PREV_AMT_ANNUITY_MAX,139,9
PREV_AMT_ANNUITY_MEAN,303,9
PREV_AMT_APPLICATION_MIN,88,9
PREV_AMT_APPLICATION_MAX,101,9
PREV_AMT_APPLICATION_MEAN,189,9
PREV_AMT_CREDIT_MIN,143,9
PREV_AMT_CREDIT_MAX,146,9
PREV_AMT_CREDIT_MEAN,185,9
PREV_APP_CREDIT_PERC_MIN,243,9
PREV_APP_CREDIT_PERC_MAX,149,9
PREV_APP_CREDIT_PERC_MEAN,291,9
PREV_APP_CREDIT_PERC_VAR,293,9
PREV_AMT_DOWN_PAYMENT_MIN,79,9
PREV_AMT_DOWN_PAYMENT_MAX,130,9
PREV_AMT_DOWN_PAYMENT_MEAN,181,9
PREV_AMT_GOODS_PRICE_MIN,136,9
PREV_AMT_GOODS_PRICE_MAX,51,9
PREV_AMT_GOODS_PRICE_MEAN,106,9
PREV_HOUR_APPR_PROCESS_START_MIN,102,9
PREV_HOUR_APPR_PROCESS_START_MAX,116,9
PREV_HOUR_APPR_PROCESS_START_MEAN,236,9
PREV_RATE_DOWN_PAYMENT_MIN,131,9
PREV_RATE_DOWN_PAYMENT_MAX,117,9
PREV_RATE_DOWN_PAYMENT_MEAN,207,9
PREV_DAYS_DECISION_MIN,193,9
PREV_DAYS_DECISION_MAX,287,9
PREV_DAYS_DECISION_MEAN,237,9
PREV_CNT_PAYMENT_MEAN,403,9
PREV_CNT_PAYMENT_SUM,112,9
PREV_NAME_CONTRACT_TYPE_Cash_loans_MEAN,63,9
PREV_NAME_CONTRACT_TYPE_Consumer_loans_MEAN,34,9
PREV_NAME_CONTRACT_TYPE_Revolving_loans_MEAN,39,9
PREV_NAME_CONTRACT_TYPE_XNA_MEAN,0,9
PREV_NAME_CONTRACT_TYPE_nan_MEAN,0,9
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,178,9
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,154,9
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,112,9
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,67,9
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,189,9
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,146,9
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,175,9
PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,0,9
PREV_FLAG_LAST_APPL_PER_CONTRACT_N_MEAN,2,9
PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,0,9
PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Building_a_house_or_an_annex_MEAN,2,9
PREV_NAME_CASH_LOAN_PURPOSE_Business_development_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_garage_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_holiday_home___land_MEAN,1,9
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_home_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_new_car_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_used_car_MEAN,4,9
PREV_NAME_CASH_LOAN_PURPOSE_Car_repairs_MEAN,2,9
PREV_NAME_CASH_LOAN_PURPOSE_Education_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Everyday_expenses_MEAN,1,9
PREV_NAME_CASH_LOAN_PURPOSE_Furniture_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Gasification___water_supply_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Hobby_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Journey_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN,9,9
PREV_NAME_CASH_LOAN_PURPOSE_Money_for_a_third_person_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,21,9
PREV_NAME_CASH_LOAN_PURPOSE_Payments_on_other_loans_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Purchase_of_electronic_equipment_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Refusal_to_name_the_goal_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,28,9
PREV_NAME_CASH_LOAN_PURPOSE_Urgent_needs_MEAN,34,9
PREV_NAME_CASH_LOAN_PURPOSE_Wedding___gift___holiday_MEAN,0,9
PREV_NAME_CASH_LOAN_PURPOSE_XAP_MEAN,5,9
PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,71,9
PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,0,9
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,120,9
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,69,9
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,152,9
PREV_NAME_CONTRACT_STATUS_Unused_offer_MEAN,1,9
PREV_NAME_CONTRACT_STATUS_nan_MEAN,0,9
PREV_NAME_PAYMENT_TYPE_Cash_through_the_bank_MEAN,105,9
PREV_NAME_PAYMENT_TYPE_Cashless_from_the_account_of_the_employer_MEAN,0,9
PREV_NAME_PAYMENT_TYPE_Non_cash_from_your_account_MEAN,5,9
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,114,9
PREV_NAME_PAYMENT_TYPE_nan_MEAN,0,9
PREV_CODE_REJECT_REASON_CLIENT_MEAN,0,9
PREV_CODE_REJECT_REASON_HC_MEAN,65,9
PREV_CODE_REJECT_REASON_LIMIT_MEAN,51,9
PREV_CODE_REJECT_REASON_SCO_MEAN,113,9
PREV_CODE_REJECT_REASON_SCOFR_MEAN,17,9
PREV_CODE_REJECT_REASON_SYSTEM_MEAN,0,9
PREV_CODE_REJECT_REASON_VERIF_MEAN,1,9
PREV_CODE_REJECT_REASON_XAP_MEAN,73,9
PREV_CODE_REJECT_REASON_XNA_MEAN,6,9
PREV_CODE_REJECT_REASON_nan_MEAN,0,9
PREV_NAME_TYPE_SUITE_Children_MEAN,45,9
PREV_NAME_TYPE_SUITE_Family_MEAN,110,9
PREV_NAME_TYPE_SUITE_Group_of_people_MEAN,2,9
PREV_NAME_TYPE_SUITE_Other_A_MEAN,15,9
PREV_NAME_TYPE_SUITE_Other_B_MEAN,25,9
PREV_NAME_TYPE_SUITE_Spouse__partner_MEAN,51,9
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,255,9
PREV_NAME_TYPE_SUITE_nan_MEAN,185,9
PREV_NAME_CLIENT_TYPE_New_MEAN,149,9
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,111,9
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,104,9
PREV_NAME_CLIENT_TYPE_XNA_MEAN,0,9
PREV_NAME_CLIENT_TYPE_nan_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Additional_Service_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Animals_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Audio_Video_MEAN,46,9
PREV_NAME_GOODS_CATEGORY_Auto_Accessories_MEAN,17,9
PREV_NAME_GOODS_CATEGORY_Clothing_and_Accessories_MEAN,12,9
PREV_NAME_GOODS_CATEGORY_Computers_MEAN,77,9
PREV_NAME_GOODS_CATEGORY_Construction_Materials_MEAN,24,9
PREV_NAME_GOODS_CATEGORY_Consumer_Electronics_MEAN,46,9
PREV_NAME_GOODS_CATEGORY_Direct_Sales_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Education_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Fitness_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,64,9
PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,9,9
PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,1,9
PREV_NAME_GOODS_CATEGORY_House_Construction_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Insurance_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,17,9
PREV_NAME_GOODS_CATEGORY_Medical_Supplies_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,1,9
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,109,9
PREV_NAME_GOODS_CATEGORY_Office_Appliances_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Other_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Photo___Cinema_Equipment_MEAN,37,9
PREV_NAME_GOODS_CATEGORY_Sport_and_Leisure_MEAN,40,9
PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,4,9
PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_XNA_MEAN,62,9
PREV_NAME_GOODS_CATEGORY_nan_MEAN,0,9
PREV_NAME_PORTFOLIO_Cards_MEAN,43,9
PREV_NAME_PORTFOLIO_Cars_MEAN,0,9
PREV_NAME_PORTFOLIO_Cash_MEAN,61,9
PREV_NAME_PORTFOLIO_POS_MEAN,74,9
PREV_NAME_PORTFOLIO_XNA_MEAN,60,9
PREV_NAME_PORTFOLIO_nan_MEAN,0,9
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,120,9
PREV_NAME_PRODUCT_TYPE_walk_in_MEAN,95,9
PREV_NAME_PRODUCT_TYPE_x_sell_MEAN,95,9
PREV_NAME_PRODUCT_TYPE_nan_MEAN,0,9
PREV_CHANNEL_TYPE_AP___Cash_loan__MEAN,42,9
PREV_CHANNEL_TYPE_Car_dealer_MEAN,0,9
PREV_CHANNEL_TYPE_Channel_of_corporate_sales_MEAN,61,9
PREV_CHANNEL_TYPE_Contact_center_MEAN,106,9
PREV_CHANNEL_TYPE_Country_wide_MEAN,181,9
PREV_CHANNEL_TYPE_Credit_and_cash_offices_MEAN,142,9
PREV_CHANNEL_TYPE_Regional___Local_MEAN,38,9
PREV_CHANNEL_TYPE_Stone_MEAN,137,9
PREV_CHANNEL_TYPE_nan_MEAN,0,9
PREV_NAME_SELLER_INDUSTRY_Auto_technology_MEAN,30,9
PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,25,9
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,125,9
PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,19,9
PREV_NAME_SELLER_INDUSTRY_Consumer_electronics_MEAN,110,9
PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,28,9
PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,16,9
PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,0,9
PREV_NAME_SELLER_INDUSTRY_MLM_partners_MEAN,0,9
PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,0,9
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,73,9
PREV_NAME_SELLER_INDUSTRY_nan_MEAN,0,9
PREV_NAME_YIELD_GROUP_XNA_MEAN,116,9
PREV_NAME_YIELD_GROUP_high_MEAN,222,9
PREV_NAME_YIELD_GROUP_low_action_MEAN,118,9
PREV_NAME_YIELD_GROUP_low_normal_MEAN,157,9
PREV_NAME_YIELD_GROUP_middle_MEAN,168,9
PREV_NAME_YIELD_GROUP_nan_MEAN,0,9
PREV_PRODUCT_COMBINATION_Card_Street_MEAN,34,9
PREV_PRODUCT_COMBINATION_Card_X_Sell_MEAN,46,9
PREV_PRODUCT_COMBINATION_Cash_MEAN,70,9
PREV_PRODUCT_COMBINATION_Cash_Street__high_MEAN,46,9
PREV_PRODUCT_COMBINATION_Cash_Street__low_MEAN,112,9
PREV_PRODUCT_COMBINATION_Cash_Street__middle_MEAN,52,9
PREV_PRODUCT_COMBINATION_Cash_X_Sell__high_MEAN,118,9
PREV_PRODUCT_COMBINATION_Cash_X_Sell__low_MEAN,149,9
PREV_PRODUCT_COMBINATION_Cash_X_Sell__middle_MEAN,74,9
PREV_PRODUCT_COMBINATION_POS_household_with_interest_MEAN,125,9
PREV_PRODUCT_COMBINATION_POS_household_without_interest_MEAN,21,9
PREV_PRODUCT_COMBINATION_POS_industry_with_interest_MEAN,51,9
PREV_PRODUCT_COMBINATION_POS_industry_without_interest_MEAN,16,9
PREV_PRODUCT_COMBINATION_POS_mobile_with_interest_MEAN,54,9
PREV_PRODUCT_COMBINATION_POS_mobile_without_interest_MEAN,13,9
PREV_PRODUCT_COMBINATION_POS_other_with_interest_MEAN,24,9
PREV_PRODUCT_COMBINATION_POS_others_without_interest_MEAN,0,9
PREV_PRODUCT_COMBINATION_nan_MEAN,0,9
APPROVED_AMT_ANNUITY_MIN,205,9
APPROVED_AMT_ANNUITY_MAX,166,9
APPROVED_AMT_ANNUITY_MEAN,269,9
APPROVED_AMT_APPLICATION_MIN,139,9
APPROVED_AMT_APPLICATION_MAX,116,9
APPROVED_AMT_APPLICATION_MEAN,105,9
APPROVED_AMT_CREDIT_MIN,178,9
APPROVED_AMT_CREDIT_MAX,169,9
APPROVED_AMT_CREDIT_MEAN,101,9
APPROVED_APP_CREDIT_PERC_MIN,208,9
APPROVED_APP_CREDIT_PERC_MAX,169,9
APPROVED_APP_CREDIT_PERC_MEAN,217,9
APPROVED_APP_CREDIT_PERC_VAR,286,9
APPROVED_AMT_DOWN_PAYMENT_MIN,111,9
APPROVED_AMT_DOWN_PAYMENT_MAX,226,9
APPROVED_AMT_DOWN_PAYMENT_MEAN,126,9
APPROVED_AMT_GOODS_PRICE_MIN,146,9
APPROVED_AMT_GOODS_PRICE_MAX,64,9
APPROVED_AMT_GOODS_PRICE_MEAN,81,9
APPROVED_HOUR_APPR_PROCESS_START_MIN,72,9
APPROVED_HOUR_APPR_PROCESS_START_MAX,125,9
APPROVED_HOUR_APPR_PROCESS_START_MEAN,193,9
APPROVED_RATE_DOWN_PAYMENT_MIN,84,9
APPROVED_RATE_DOWN_PAYMENT_MAX,140,9
APPROVED_RATE_DOWN_PAYMENT_MEAN,130,9
APPROVED_DAYS_DECISION_MIN,143,9
APPROVED_DAYS_DECISION_MAX,402,9
APPROVED_DAYS_DECISION_MEAN,197,9
APPROVED_CNT_PAYMENT_MEAN,464,9
APPROVED_CNT_PAYMENT_SUM,231,9
REFUSED_AMT_ANNUITY_MIN,134,9
REFUSED_AMT_ANNUITY_MAX,102,9
REFUSED_AMT_ANNUITY_MEAN,99,9
REFUSED_AMT_APPLICATION_MIN,59,9
REFUSED_AMT_APPLICATION_MAX,40,9
REFUSED_AMT_APPLICATION_MEAN,90,9
REFUSED_AMT_CREDIT_MIN,138,9
REFUSED_AMT_CREDIT_MAX,58,9
REFUSED_AMT_CREDIT_MEAN,44,9
REFUSED_APP_CREDIT_PERC_MIN,109,9
REFUSED_APP_CREDIT_PERC_MAX,67,9
REFUSED_APP_CREDIT_PERC_MEAN,109,9
REFUSED_APP_CREDIT_PERC_VAR,93,9
REFUSED_AMT_DOWN_PAYMENT_MIN,25,9
REFUSED_AMT_DOWN_PAYMENT_MAX,41,9
REFUSED_AMT_DOWN_PAYMENT_MEAN,13,9
REFUSED_AMT_GOODS_PRICE_MIN,52,9
REFUSED_AMT_GOODS_PRICE_MAX,39,9
REFUSED_AMT_GOODS_PRICE_MEAN,112,9
REFUSED_HOUR_APPR_PROCESS_START_MIN,52,9
REFUSED_HOUR_APPR_PROCESS_START_MAX,57,9
REFUSED_HOUR_APPR_PROCESS_START_MEAN,111,9
REFUSED_RATE_DOWN_PAYMENT_MIN,26,9
REFUSED_RATE_DOWN_PAYMENT_MAX,19,9
REFUSED_RATE_DOWN_PAYMENT_MEAN,32,9
REFUSED_DAYS_DECISION_MIN,134,9
REFUSED_DAYS_DECISION_MAX,219,9
REFUSED_DAYS_DECISION_MEAN,178,9
REFUSED_CNT_PAYMENT_MEAN,79,9
REFUSED_CNT_PAYMENT_SUM,62,9
POS_MONTHS_BALANCE_MAX,236,9
POS_MONTHS_BALANCE_MEAN,289,9
POS_MONTHS_BALANCE_SIZE,355,9
POS_SK_DPD_MAX,52,9
POS_SK_DPD_MEAN,151,9
POS_SK_DPD_DEF_MAX,81,9
POS_SK_DPD_DEF_MEAN,206,9
POS_NAME_CONTRACT_STATUS_Active_MEAN,348,9
POS_NAME_CONTRACT_STATUS_Amortized_debt_MEAN,0,9
POS_NAME_CONTRACT_STATUS_Approved_MEAN,0,9
POS_NAME_CONTRACT_STATUS_Canceled_MEAN,0,9
POS_NAME_CONTRACT_STATUS_Completed_MEAN,285,9
POS_NAME_CONTRACT_STATUS_Demand_MEAN,0,9
POS_NAME_CONTRACT_STATUS_Returned_to_the_store_MEAN,40,9
POS_NAME_CONTRACT_STATUS_Signed_MEAN,86,9
POS_NAME_CONTRACT_STATUS_XNA_MEAN,0,9
POS_NAME_CONTRACT_STATUS_nan_MEAN,0,9
POS_COUNT,20,9
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,119,9
INSTAL_DPD_MAX,123,9
INSTAL_DPD_MEAN,515,9
INSTAL_DPD_SUM,149,9
INSTAL_DBD_MAX,383,9
INSTAL_DBD_MEAN,337,9
INSTAL_DBD_SUM,393,9
INSTAL_PAYMENT_PERC_MAX,25,9
INSTAL_PAYMENT_PERC_MEAN,211,9
INSTAL_PAYMENT_PERC_SUM,169,9
INSTAL_PAYMENT_PERC_VAR,210,9
INSTAL_PAYMENT_DIFF_MAX,248,9
INSTAL_PAYMENT_DIFF_MEAN,240,9
INSTAL_PAYMENT_DIFF_SUM,235,9
INSTAL_PAYMENT_DIFF_VAR,144,9
INSTAL_AMT_INSTALMENT_MAX,251,9
INSTAL_AMT_INSTALMENT_MEAN,195,9
INSTAL_AMT_INSTALMENT_SUM,201,9
INSTAL_AMT_PAYMENT_MIN,367,9
INSTAL_AMT_PAYMENT_MAX,227,9
INSTAL_AMT_PAYMENT_MEAN,279,9
INSTAL_AMT_PAYMENT_SUM,406,9
INSTAL_DAYS_ENTRY_PAYMENT_MAX,497,9
INSTAL_DAYS_ENTRY_PAYMENT_MEAN,267,9
INSTAL_DAYS_ENTRY_PAYMENT_SUM,270,9
INSTAL_COUNT,136,9
CC_MONTHS_BALANCE_MIN,7,9
CC_MONTHS_BALANCE_MAX,6,9
CC_MONTHS_BALANCE_MEAN,31,9
CC_MONTHS_BALANCE_SUM,44,9
CC_MONTHS_BALANCE_VAR,34,9
CC_AMT_BALANCE_MIN,39,9
CC_AMT_BALANCE_MAX,46,9
CC_AMT_BALANCE_MEAN,67,9
CC_AMT_BALANCE_SUM,11,9
CC_AMT_BALANCE_VAR,50,9
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,41,9
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,14,9
CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,131,9
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,89,9
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,91,9
CC_AMT_DRAWINGS_ATM_CURRENT_MIN,0,9
CC_AMT_DRAWINGS_ATM_CURRENT_MAX,61,9
CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,74,9
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,82,9
CC_AMT_DRAWINGS_ATM_CURRENT_VAR,69,9
CC_AMT_DRAWINGS_CURRENT_MIN,27,9
CC_AMT_DRAWINGS_CURRENT_MAX,40,9
CC_AMT_DRAWINGS_CURRENT_MEAN,45,9
CC_AMT_DRAWINGS_CURRENT_SUM,59,9
CC_AMT_DRAWINGS_CURRENT_VAR,48,9
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0,9
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,9,9
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,14,9
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,6,9
CC_AMT_DRAWINGS_OTHER_CURRENT_VAR,3,9
CC_AMT_DRAWINGS_POS_CURRENT_MIN,17,9
CC_AMT_DRAWINGS_POS_CURRENT_MAX,60,9
CC_AMT_DRAWINGS_POS_CURRENT_MEAN,20,9
CC_AMT_DRAWINGS_POS_CURRENT_SUM,47,9
CC_AMT_DRAWINGS_POS_CURRENT_VAR,66,9
CC_AMT_INST_MIN_REGULARITY_MIN,8,9
CC_AMT_INST_MIN_REGULARITY_MAX,27,9
CC_AMT_INST_MIN_REGULARITY_MEAN,16,9
CC_AMT_INST_MIN_REGULARITY_SUM,33,9
CC_AMT_INST_MIN_REGULARITY_VAR,65,9
CC_AMT_PAYMENT_CURRENT_MIN,105,9
CC_AMT_PAYMENT_CURRENT_MAX,67,9
CC_AMT_PAYMENT_CURRENT_MEAN,144,9
CC_AMT_PAYMENT_CURRENT_SUM,98,9
CC_AMT_PAYMENT_CURRENT_VAR,69,9
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,7,9
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,51,9
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,90,9
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,48,9
CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,37,9
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,19,9
CC_AMT_RECEIVABLE_PRINCIPAL_MAX,18,9
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,52,9
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,16,9
CC_AMT_RECEIVABLE_PRINCIPAL_VAR,32,9
CC_AMT_RECIVABLE_MIN,53,9
CC_AMT_RECIVABLE_MAX,23,9
CC_AMT_RECIVABLE_MEAN,41,9
CC_AMT_RECIVABLE_SUM,15,9
CC_AMT_RECIVABLE_VAR,19,9
CC_AMT_TOTAL_RECEIVABLE_MIN,14,9
CC_AMT_TOTAL_RECEIVABLE_MAX,6,9
CC_AMT_TOTAL_RECEIVABLE_MEAN,11,9
CC_AMT_TOTAL_RECEIVABLE_SUM,5,9
CC_AMT_TOTAL_RECEIVABLE_VAR,6,9
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0,9
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,15,9
CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,192,9
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,61,9
CC_CNT_DRAWINGS_ATM_CURRENT_VAR,137,9
CC_CNT_DRAWINGS_CURRENT_MIN,0,9
CC_CNT_DRAWINGS_CURRENT_MAX,60,9
CC_CNT_DRAWINGS_CURRENT_MEAN,123,9
CC_CNT_DRAWINGS_CURRENT_SUM,49,9
CC_CNT_DRAWINGS_CURRENT_VAR,150,9
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0,9
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0,9
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,1,9
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,0,9
CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,9,9
CC_CNT_DRAWINGS_POS_CURRENT_MIN,0,9
CC_CNT_DRAWINGS_POS_CURRENT_MAX,37,9
CC_CNT_DRAWINGS_POS_CURRENT_MEAN,48,9
CC_CNT_DRAWINGS_POS_CURRENT_SUM,32,9
CC_CNT_DRAWINGS_POS_CURRENT_VAR,28,9
CC_CNT_INSTALMENT_MATURE_CUM_MIN,3,9
CC_CNT_INSTALMENT_MATURE_CUM_MAX,6,9
CC_CNT_INSTALMENT_MATURE_CUM_MEAN,25,9
CC_CNT_INSTALMENT_MATURE_CUM_SUM,21,9
CC_CNT_INSTALMENT_MATURE_CUM_VAR,31,9
CC_SK_DPD_MIN,0,9
CC_SK_DPD_MAX,0,9
CC_SK_DPD_MEAN,19,9
CC_SK_DPD_SUM,31,9
CC_SK_DPD_VAR,23,9
CC_SK_DPD_DEF_MIN,0,9
CC_SK_DPD_DEF_MAX,0,9
CC_SK_DPD_DEF_MEAN,52,9
CC_SK_DPD_DEF_SUM,2,9
CC_SK_DPD_DEF_VAR,13,9
CC_NAME_CONTRACT_STATUS_Active_MIN,0,9
CC_NAME_CONTRACT_STATUS_Active_MAX,0,9
CC_NAME_CONTRACT_STATUS_Active_MEAN,6,9
CC_NAME_CONTRACT_STATUS_Active_SUM,19,9
CC_NAME_CONTRACT_STATUS_Active_VAR,31,9
CC_NAME_CONTRACT_STATUS_Approved_MIN,0,9
CC_NAME_CONTRACT_STATUS_Approved_MAX,0,9
CC_NAME_CONTRACT_STATUS_Approved_MEAN,0,9
CC_NAME_CONTRACT_STATUS_Approved_SUM,0,9
